sgrna	symbol	pool	p.high	prob	chosen
moffat_C12orf55_1	C12orf55	list	-0.259872674517	1	1
HGLibB_01592	ALDOB	list	-0.259534609217	1	1
HGLibA_23071	HR	list	-0.258930767268	1	1
brunello_MYO5C_1	MYO5C	list	-0.258288946395	1	1
HGLibA_12762	DDX60	list	-0.258095748481	1	1
brunello_VASH1_4	VASH1	list	-0.257698933204	1	1
brunello_TCTEX1D1_4	TCTEX1D1	list	-0.257611970417	1	1
brunello_CCDC9_4	CCDC9	list	-0.257607735397	1	1
HGLibA_34461	LCN12	list	-0.257520524646	1	1
HGLibB_48428	TBC1D17	list	-0.25743223788	1	1
brunello_MEX3B_3	MEX3B	list	-0.257204166328	1	1
HGLibA_54072	SMN2	list	-0.257092650536	1	1
brunello_PSEN2_1	PSEN2	list	-0.257061551965	1	1
HGLibA_34195	LACC1	list	-0.256837592159	1	1
brunello_TNFRSF12A_2	TNFRSF12A	list	-0.256260834754	1	1
HGLibA_35731	LRRCC1	list	-0.255929249259	1	1
HGLibB_08020	CCL4	list	-0.255919232002	1	1
HGLibA_05454	C16orf52	list	-0.255430422353	1	1
HGLibB_11383	CSNK1G2	list	-0.254394199771	1	1
brunello_IGFBP4_4	IGFBP4	list	-0.253869595241	1	1
HGLibA_59173	TNNT2	list	-0.252975779759	1	1
HGLibA_30787	ICAM3	list	-0.252927795665	1	1
brunello_SPTA1_4	SPTA1	list	-0.252724481783	1	1
HGLibB_06986	CALCA	list	-0.252506789945	1	1
HGLibB_07309	CASP5	list	-0.251967201074	1	1
HGLibA_21224	GRB10	list	-0.251911971989	1	1
brunello_RNF34_3	RNF34	list	-0.251614960474	1	1
HGLibA_33733	KRT2	list	-0.251484571621	1	1
brunello_NCR3LG1_1	NCR3LG1	list	-0.251327592737	1	1
HGLibA_32156	ITPRIPL2	list	-0.251272047333	1	1
brunello_LGMN_4	LGMN	list	-0.249805481826	1	1
brunello_BATF2_2	BATF2	list	-0.249566090027	1	1
HGLibB_16767	FAM90A1	list	-0.24916998587	1	1
brunello_CD86_4	CD86	list	-0.247707530016	1	1
HGLibA_47080	PRR16	list	-0.247637456131	1	1
HGLibA_32738	KCTD21	list	-0.247411864836	1	1
HGLibB_51368	TRIM22	list	-0.247372207224	1	1
brunello_ZNF322_3	ZNF322	list	-0.24707396673	1	1
brunello_SCN4B_2	SCN4B	list	-0.246762436709	1	1
HGLibA_36006	LYPD3	list	-0.24662576441	1	1
HGLibA_31164	IGSF1	list	-0.245166557292	1	1
HGLibB_21478	HIST1H4H	list	-0.244804283218	1	1
HGLibB_00615	ACTL10	list	-0.244269805798	1	1
HGLibA_60819	UBA7	list	-0.2438382992	1	1
brunello_CCDC42B_2	CCDC42B	list	-0.243322635649	1	1
brunello_DNAJB5_3	DNAJB5	list	-0.242318264785	1	1
HGLibB_49579	TLR1	list	-0.24207921387	1	1
HGLibB_33162	OASL	list	-0.241889129988	1	1
HGLibA_47836	PTRF	list	-0.241831550356	1	1
brunello_ZFYVE16_3	ZFYVE16	list	-0.241747328097	1	1
brunello_TXNDC17_4	TXNDC17	list	-0.241430300068	1	1
HGLibB_51309	TREX1	list	-0.240941558412	1	1
brunello_SLC23A2_2	SLC23A2	list	-0.240880045047	1	1
sgGPATCH11_3	GPATCH11	list	-0.240803186786	1	1
brunello_CXCL10_1	CXCL10	list	-0.240745772272	1	1
HGLibB_04111	BAI1	list	-0.239322254026	1	1
brunello_IL13RA1_2	IL13RA1	list	-0.23878489596	1	1
HGLibA_11341	CSF3R	list	-0.238137673074	1	1
brunello_DEFB1_2	DEFB1	list	-0.238083936386	1	1
brunello_CCDC23_2	CCDC23	list	-0.238011180076	1	1
brunello_STAP1_1	STAP1	list	-0.237388299598	1	1
HGLibA_36340	MAMLD1	list	-0.237365730588	1	1
brunello_SLCO3A1_4	SLCO3A1	list	-0.2370937561	1	1
brunello_GRASP_3	GRASP	list	-0.23678818809	1	1
HGLibB_04926	BTC	list	-0.236740180297	1	1
brunello_SOBP_2	SOBP	list	-0.236485532694	1	1
HGLibA_50718	RTP4	list	-0.236387948295	1	1
brunello_PABPC4_4	PABPC4	list	-0.236326200816	1	1
brunello_TDRD7_4	TDRD7	list	-0.236315104499	1	1
HGLibA_53354	SLC38A3	list	-0.235546244135	1	1
HGLibA_61904	VEGFC	list	-0.235438275404	1	1
brunello_CETN3_4	CETN3	list	-0.235348293743	1	1
HGLibA_01926	ANGPTL6	list	-0.235344063324	1	1
HGLibA_15174	DUSP28	list	-0.235036750502	1	1
brunello_MS4A12_2	MS4A12	list	-0.234825606271	1	1
HGLibA_10613	COL8A1	list	-0.234292419353	1	1
HGLibA_09581	CHRNA6	list	-0.234066810059	1	1
HGLibA_51057	SAT1	list	-0.234039098887	1	1
brunello_PARP10_3	PARP10	list	-0.233916029241	1	1
HGLibA_49607	RIPK2	list	-0.233296442205	1	1
HGLibB_42440	RXFP1	list	-0.233159141753	1	1
brunello_EGR1_1	EGR1	list	-0.232605391367	1	1
brunello_ODC1_2	ODC1	list	-0.231724122737	1	1
HGLibB_15893	FABP3	list	-0.231255743369	1	1
brunello_ANP32B_2	ANP32B	list	-0.231202685731	1	1
HGLibA_54022	SMIM15	list	-0.23047260612	1	1
brunello_ABLIM3_1	ABLIM3	list	-0.230160407786	1	1
brunello_HAPLN3_2	HAPLN3	list	-0.229825735734	1	1
brunello_PLEK2_1	PLEK2	list	-0.229739638052	1	1
HGLibB_32380	NPC2	list	-0.229265497672	1	1
HGLibA_33499	KLHL41	list	-0.229130775863	1	1
brunello_HSPA1B_3	HSPA1B	list	-0.228929419141	1	1
HGLibA_38897	MXD1	list	-0.228663656127	1	1
brunello_B3GALT4_1	B3GALT4	list	-0.228562965002	1	1
brunello_WNT10A_2	WNT10A	list	-0.227984787502	1	1
brunello_ODC1_4	ODC1	list	-0.227904849687	1	1
brunello_PDGFA_4	PDGFA	list	-0.227232327652	1	1
brunello_SLC37A2_1	SLC37A2	list	-0.226594965428	1	1
brunello_UGT1A7_3	UGT1A7	list	-0.224805240777	1	1
HGLibA_43540	PARS2	list	-0.224595660893	1	1
HGLibA_64397	ZNF501	list	-0.224436947911	1	1
brunello_ZNF181_1	ZNF181	list	-0.224347731565	1	1
HGLibA_34764	LIFR	list	-0.224335200076	1	1
brunello_INHBA_3	INHBA	list	-0.224301613947	1	1
brunello_SPATA5_3	SPATA5	list	-0.223847739786	1	1
HGLibA_36737	MAX	list	-0.222638378315	1	1
HGLibA_08467	CD86	list	-0.22241340785	1	1
brunello_ICAM2_2	ICAM2	list	-0.221978835321	1	1
brunello_ZNF470_1	ZNF470	list	-0.221525582672	1	1
brunello_CTXN1_2	CTXN1	list	-0.22087150662	1	1
HGLibA_08749	CDK18	list	-0.220747195971	1	1
brunello_CCL4L2_1	CCL4L2	list	-0.220446920827	1	1
brunello_DPYSL3_1	DPYSL3	list	-0.22032514808	1	1
HGLibA_09121	CEP19	list	-0.220284451985	1	1
HGLibB_02530	APOL3	list	-0.220218240006	1	1
brunello_PPARG_1	PPARG	list	-0.220099222508	1	1
brunello_NPC2_1	NPC2	list	-0.219879634292	1	1
HGLibA_03068	ARNTL	list	-0.219420868832	1	1
brunello_CBR1_4	CBR1	list	-0.218070719689	1	1
HGLibA_61163	UGT1A1	list	-0.217256116351	1	1
HGLibA_03704	ATP6V0A1	list	-0.216902042363	1	1
HGLibA_07967	CCL13	list	-0.216737182952	1	1
brunello_DENND1B_1	DENND1B	list	-0.216591130501	1	1
HGLibA_55676	STAT3	list	-0.216243045249	1	1
moffat_MED20_3	MED20	list	-0.216099577854	1	1
HGLibA_08924	CEACAM1	list	-0.215775108702	1	1
HGLibA_58373	TMEM178B	list	-0.215679758326	1	1
HGLibA_56266	SYNE2	list	-0.215537494462	1	1
HGLibB_40262	RASAL2	list	-0.215296431351	1	1
brunello_GLRX_2	GLRX	list	-0.214584434743	1	1
brunello_IFI44L_3	IFI44L	list	-0.213061965493	1	1
HGLibB_04880	BST2	list	-0.212618789738	1	1
brunello_CCL20_4	CCL20	list	-0.211888928585	1	1
brunello_OTOF_4	OTOF	list	-0.21132921939	1	1
HGLibB_01742	AMACR	list	-0.211108840951	1	1
HGLibB_14868	ELF1	list	-0.210500192755	1	1
brunello_TIMP3_1	TIMP3	list	-0.210446840911	1	1
brunello_SUSD3_1	SUSD3	list	-0.210078487893	1	1
brunello_MAOA_2	MAOA	list	-0.208836442526	1	1
brunello_MN1_4	MN1	list	-0.208391498446	1	1
brunello_PDE6H_1	PDE6H	list	-0.20786830053	1	1
HGLibA_59837	TRIM56	list	-0.207502362024	1	1
HGLibB_07540	CCDC113	list	-0.207421946163	1	1
HGLibB_17672	FMNL2	list	-0.207390636895	1	1
HGLibB_01986	ANKRD1	list	-0.207224063246	1	1
brunello_BHLHE40_4	BHLHE40	list	-0.206423852314	1	1
brunello_ANO5_1	ANO5	list	-0.206135185205	1	1
brunello_EMP1_2	EMP1	list	-0.205747705827	1	1
HGLibA_14036	DSP	list	-0.20558366921	1	1
brunello_TMEM123_2	TMEM123	list	-0.205558436162	1	1
brunello_SELL_1	SELL	list	-0.205458618919	1	1
brunello_ELOVL7_2	ELOVL7	list	-0.205355094733	1	1
HGLibA_19418	GADD45B	list	-0.205154310563	1	1
brunello_ITPRIPL2_3	ITPRIPL2	list	-0.204751800566	1	1
HGLibB_09230	CETN3	list	-0.204684476389	1	1
HGLibA_16124	ENG	list	-0.204496433599	1	1
brunello_TRNT1_3	TRNT1	list	-0.204221661612	1	1
brunello_IRAK2_4	IRAK2	list	-0.204199644504	1	1
HGLibA_45412	PLEKHH1	list	-0.203672823274	1	1
HGLibA_43603	PAX8	list	-0.203603989736	1	1
HGLibB_22706	IFRD1	list	-0.203414787813	1	1
HGLibB_29577	MOCS3	list	-0.203313193211	1	1
HGLibA_47811	PTPRN2	list	-0.201702829203	1	1
HGLibA_48842	RBM43	list	-0.201480028977	1	1
HGLibA_22198	HESX1	list	-0.200797914015	1	1
HGLibA_49579	RIN2	list	-0.200231715777	1	1
HGLibB_57099	NonTargetingControlGuideForHuman_0071	list	-0.199548836093	1	1
brunello_TOR3A_3	TOR3A	list	-0.199094372509	1	1
brunello_SERPINB2_1	SERPINB2	list	-0.198706950218	1	1
brunello_ACSM5_2	ACSM5	list	-0.198485586602	1	1
brunello_PEX12_4	PEX12	list	-0.198365025833	1	1
brunello_MTCP1_4	MTCP1	list	-0.197941840028	1	1
brunello_POLN_1	POLN	list	-0.197776747651	1	1
HGLibB_01325	AIDA	list	-0.197100609991	1	1
brunello_KLHDC7B_1	KLHDC7B	list	-0.195996598982	1	1
HGLibA_38438	MS4A4A	list	-0.195017561366	1	1
brunello_FCGR3A_4	FCGR3A	list	-0.194977299001	1	1
brunello_SEMA4G_3	SEMA4G	list	-0.194852641824	1	1
HGLibA_13478	DNAH12	list	-0.194375088168	1	1
HGLibA_09331	CH25H	list	-0.194321822755	1	1
HGLibA_59019	TNFAIP8L3	list	-0.194061184153	1	1
brunello_SEC24D_2	SEC24D	list	-0.193636904866	1	1
HGLibA_07439	CBWD5	list	-0.19343039374	1	1
HGLibA_64494	NonTargetingControlGuideForHuman_0111	list	-0.193418259018	1	1
brunello_HRASLS5_1	HRASLS5	list	-0.193144651477	1	1
brunello_CCL7_2	CCL7	list	-0.192344327337	1	1
brunello_UGT1A5_2	UGT1A5	list	-0.192274318559	1	1
HGLibA_22614	HLA-DPA1	list	-0.192142659894	1	1
brunello_F2RL2_4	F2RL2	list	-0.191482180325	1	1
brunello_FAM170B_3	FAM170B	list	-0.191267252468	1	1
HGLibB_15459	ERI2	list	-0.190961242197	1	1
brunello_CACNA1A_1	CACNA1A	list	-0.190809579934	1	1
brunello_B3GNT5_1	B3GNT5	list	-0.19003636226	1	1
brunello_LAIR2_3	LAIR2	list	-0.189668886683	1	1
HGLibA_20754	GPBAR1	list	-0.189650915435	1	1
brunello_SLC25A28_4	SLC25A28	list	-0.189528380512	1	1
HGLibA_44594	PHACTR4	list	-0.189206315084	1	1
brunello_TGM1_1	TGM1	list	-0.189032270544	1	1
brunello_FAM19A2_1	FAM19A2	list	-0.188678938802	1	1
HGLibA_36515	MAP6	list	-0.188377855799	1	1
brunello_SEMA3B_4	SEMA3B	list	-0.188250726444	1	1
HGLibA_17865	FAP	list	-0.187492991026	1	1
HGLibA_47317	PSEN2	list	-0.186977935062	1	1
HGLibB_29783	MREG	list	-0.186315242573	1	1
sgCD300E_4	CD300E	list	-0.186144771575	1	1
brunello_LIG4_2	LIG4	list	-0.185653190529	1	1
HGLibA_65127	ZNF835	list	-0.185361405221	1	1
brunello_TMEM178B_4	TMEM178B	list	-0.184910781879	1	1
brunello_SLC25A28_3	SLC25A28	list	-0.184704509553	1	1
HGLibB_42287	RSPH9	list	-0.183289684625	1	1
HGLibA_34985	LMNB1	list	-0.18318177732	1	1
HGLibA_19124	FTL	list	-0.182994508664	1	1
brunello_VMO1_1	VMO1	list	-0.181996396692	1	1
brunello_KREMEN2_3	KREMEN2	list	-0.18191037019	1	1
HGLibA_03788	ATP8B4	list	-0.181776327502	1	1
brunello_IL27_4	IL27	list	-0.181684105512	1	1
brunello_C2orf42_1	C2orf42	list	-0.181622543387	1	1
brunello_APOL1_3	APOL1	list	-0.181296253257	1	1
HGLibB_41209	RIMBP3	list	-0.181095476861	1	1
brunello_TCF4_3	TCF4	list	-0.18106372012	1	1
HGLibB_19120	GJA4	list	-0.180949276569	1	1
brunello_OLIG2_1	OLIG2	list	-0.180625658934	1	1
HGLibA_50998	SAMSN1	list	-0.180165492621	1	1
brunello_HRASLS5_2	HRASLS5	list	-0.180125675878	1	1
HGLibA_03521	ATL3	list	-0.180063851502	1	1
brunello_FOSB_1	FOSB	list	-0.179843011118	1	1
brunello_SOBP_1	SOBP	list	-0.179709830809	1	1
HGLibA_32641	KCNN1	list	-0.179436290955	1	1
moffat_ZBTB42_2	ZBTB42	list	-0.179070310639	1	1
HGLibA_61187	UGT1A9	list	-0.178910918787	1	1
HGLibA_45068	PIWIL4	list	-0.178654059172	1	1
HGLibA_61189	UGT1A9	list	-0.178009744692	1	1
brunello_RGS16_3	RGS16	list	-0.17785645713	1	1
HGLibA_13403	DMD	list	-0.177532636864	1	1
HGLibB_15642	ETV6	list	-0.177495371949	1	1
brunello_GRHL1_4	GRHL1	list	-0.177184281352	1	1
brunello_NIPAL1_1	NIPAL1	list	-0.176724338891	1	1
HGLibB_56993	ZUFSP	list	-0.176341163896	1	1
HGLibB_22091	HS3ST1	list	-0.175864822144	1	1
brunello_UST_1	UST	list	-0.175117834574	1	1
brunello_LCN12_4	LCN12	list	-0.174650153926	1	1
brunello_SMAD3_4	SMAD3	list	-0.174338387114	1	1
HGLibA_02182	ANO5	list	-0.173831976842	1	1
brunello_PLEK2_2	PLEK2	list	-0.173098451707	1	1
brunello_LTF_4	LTF	list	-0.173013170492	1	1
brunello_TFEC_4	TFEC	list	-0.172689635703	1	1
HGLibB_03545	ATP10B	list	-0.17252292537	1	1
brunello_ARID5A_1	ARID5A	list	-0.17232018833	1	1
HGLibA_37847	MN1	list	-0.172235514406	1	1
brunello_MCL1_3	MCL1	list	-0.172117364151	1	1
HGLibA_51857	SERPINB9	list	-0.171826127447	1	1
HGLibB_49480	TIMP3	list	-0.171048217369	1	1
brunello_HES2_3	HES2	list	-0.169715427258	1	1
HGLibA_40713	NPC2	list	-0.169675077263	1	1
HGLibA_64546	NonTargetingControlGuideForHuman_0163	list	-0.169584076921	1	1
brunello_FAM90A1_4	FAM90A1	list	-0.169322735094	1	1
moffat_RUFY4_5	RUFY4	list	-0.169268195282	1	1
HGLibA_45481	PLK3	list	-0.169024428728	1	1
brunello_HLA-DPA1_3	HLA-DPA1	list	-0.168617691292	1	1
HGLibA_65101	ZNF816	list	-0.16836665427	1	1
HGLibA_59845	TRIM6	list	-0.167987366782	1	1
brunello_PRSS35_1	PRSS35	list	-0.167660946922	1	1
brunello_KIAA1958_1	KIAA1958	list	-0.167438002443	1	1
brunello_ARHGEF3_3	ARHGEF3	list	-0.16705392712	1	1
brunello_FAM53A_4	FAM53A	list	-0.166134202373	1	1
HGLibB_29156	MICA	list	-0.16605667718	1	1
brunello_FAM200A_3	FAM200A	list	-0.165786524533	1	1
HGLibA_12380	DBF4B	list	-0.164765198799	1	1
brunello_C5_4	C5	list	-0.164362046862	1	1
brunello_SYN1_1	SYN1	list	-0.162707580562	1	1
brunello_ZNF691_3	ZNF691	list	-0.162023090097	1	1
HGLibA_18187	FCGR1B	list	-0.16120335225	1	1
brunello_TRMT1L_4	TRMT1L	list	-0.160852933903	1	1
HGLibA_59848	TRIM6-TRIM34	list	-0.160705051649	1	1
HGLibA_64667	ZNF610	list	-0.160432786822	1	1
brunello_ZNF691_1	ZNF691	list	-0.159603251704	1	1
brunello_PMM2_4	PMM2	list	-0.159491449927	1	1
HGLibA_61170	UGT1A3	list	-0.15919684605	1	1
brunello_SLCO4A1_2	SLCO4A1	list	-0.159063012364	1	1
moffat_SRRM3_5	SRRM3	list	-0.158992956801	1	1
brunello_RRH_4	RRH	list	-0.158802309503	1	1
HGLibA_64849	ZNF696	list	-0.157957850854	1	1
brunello_DUSP5_4	DUSP5	list	-0.157881226336	1	1
HGLibA_03992	B3GNT5	list	-0.157804413467	1	1
brunello_MLKL_4	MLKL	list	-0.157731686642	1	1
brunello_CTXN1_4	CTXN1	list	-0.157157990371	1	1
brunello_PREX2_2	PREX2	list	-0.156825403283	1	1
brunello_HS3ST3B1_1	HS3ST3B1	list	-0.156819880874	1	1
HGLibA_12094	CYP27A1	list	-0.156814468784	1	1
HGLibA_58366	TMEM177	list	-0.156508592536	1	1
HGLibB_03128	ARSB	list	-0.155848760385	1	1
brunello_UBE2QL1_3	UBE2QL1	list	-0.155744103978	1	1
brunello_PLA1A_4	PLA1A	list	-0.155470872193	1	1
HGLibA_04574	BLVRA	list	-0.155285642742	1	1
HGLibB_04170	BATF	list	-0.154977679105	1	1
HGLibA_49581	RIN2	list	-0.154775974674	1	1
HGLibB_15292	EPHB2	list	-0.154411431966	1	1
HGLibA_57472	TFPI	list	-0.153963532005	1	1
HGLibA_58584	TMEM244	list	-0.153667497774	1	1
HGLibB_17774	FOSB	list	-0.153628140746	1	1
HGLibB_50823	TNNT2	list	-0.153444575532	1	1
HGLibA_48841	RBM43	list	-0.152630332932	1	1
brunello_FAM8A1_3	FAM8A1	list	-0.152554127318	1	1
HGLibA_51393	SDC4	list	-0.152483588085	1	1
brunello_LIMS1_1	LIMS1	list	-0.152076390515	1	1
brunello_BAZ1A_2	BAZ1A	list	-0.151824425119	1	1
HGLibA_56672	TAS2R3	list	-0.15161430304	1	1
brunello_LRIF1_3	LRIF1	list	-0.150853361502	1	1
HGLibA_15454	EDEM1	list	-0.15026541276	1	1
brunello_DDX60L_3	DDX60L	list	-0.149937536916	1	1
HGLibB_01817	AMOTL2	list	-0.14982101769	1	1
brunello_EXOSC9_1	EXOSC9	list	-0.149718278252	1	1
brunello_KIR2DL4_3	KIR2DL4	list	-0.148844987624	1	1
HGLibA_16917	FABP3	list	-0.148644426995	1	1
brunello_IL18BP_4	IL18BP	list	-0.148631916426	1	1
moffat_KIAA1199_6	KIAA1199	list	-0.148611791219	1	1
HGLibA_52399	SIAH3	list	-0.148397302314	1	1
HGLibB_14653	EHD4	list	-0.148389808837	1	1
HGLibA_48145	RAB27A	list	-0.148339203094	1	1
brunello_TNFSF13B_4	TNFSF13B	list	-0.148121637396	1	1
HGLibA_09991	CLEC4F	list	-0.147351848863	1	1
brunello_IFT74_1	IFT74	list	-0.146808706267	1	1
HGLibA_15679	EHF	list	-0.146619709886	1	1
HGLibB_44820	SLC2A3	list	-0.145836182163	1	1
HGLibA_03064	ARNT2	list	-0.145605244119	1	1
brunello_RAB39A_4	RAB39A	list	-0.145479265906	1	1
HGLibA_30558	HSPA1A	list	-0.145468402519	1	1
HGLibA_10012	CLECL1	list	-0.145216537183	1	1
brunello_PTRF_1	PTRF	list	-0.144801735855	1	1
HGLibA_62114	VRK2	list	-0.144077236716	1	1
HGLibB_07432	CBWD5	list	-0.143957466521	1	1
brunello_ZNF543_3	ZNF543	list	-0.143763354291	1	1
brunello_TLCD1_2	TLCD1	list	-0.143736292678	1	1
HGLibA_47294	PSAT1	list	-0.143365710456	1	1
brunello_TOR1AIP2_4	TOR1AIP2	list	-0.143102061114	1	1
HGLibA_58729	TMEM54	list	-0.142991284542	1	1
HGLibA_09967	CLEC2D	list	-0.1426891891	1	1
HGLibA_03262	ASCC3	list	-0.142292902808	1	1
HGLibB_46459	SPATA5	list	-0.142273149009	1	1
HGLibB_44814	SLC2A14	list	-0.142227369546	1	1
HGLibA_31295	IL17RB	list	-0.141952001838	1	1
HGLibB_21505	HIST2H2BE	list	-0.141552552014	1	1
HGLibA_14024	DSG2	list	-0.140769813094	1	1
HGLibA_11889	CXCR4	list	-0.140197026649	1	1
brunello_GEN1_1	GEN1	list	-0.138807759976	1	1
brunello_TNFRSF11A_4	TNFRSF11A	list	-0.138700478238	1	1
brunello_TLX2_4	TLX2	list	-0.13849866585	1	1
HGLibB_05650	C19orf38	list	-0.138220239208	1	1
HGLibB_54740	ZBP1	list	-0.138160134846	1	1
HGLibA_46217	PPIF	list	-0.137758762991	1	1
brunello_ATL1_3	ATL1	list	-0.137494930463	1	1
HGLibB_50957	TOR1AIP2	list	-0.137319240615	1	1
HGLibA_48454	RALGDS	list	-0.137237562715	1	1
brunello_KLHL41_3	KLHL41	list	-0.136837700654	1	1
brunello_SPP1_4	SPP1	list	-0.136718646452	1	1
HGLibA_59718	TRIM21	list	-0.136613570703	1	1
HGLibB_37832	PPFIA4	list	-0.136543915289	1	1
brunello_RAPGEF5_2	RAPGEF5	list	-0.136289769323	1	1
HGLibB_11707	CTSL1	list	-0.135378317549	1	1
HGLibA_59467	TPRG1	list	-0.135107240904	1	1
HGLibA_04212	BBS12	list	-0.134823446079	1	1
HGLibA_08385	CD40	list	-0.134121332979	1	1
HGLibB_12440	DCAF7	list	-0.133973140083	1	1
brunello_ABCA6_4	ABCA6	list	-0.133426070329	1	1
HGLibB_13081	DHDH	list	-0.133286935325	1	1
HGLibB_31045	NAMPT	list	-0.13326065645	1	1
HGLibA_02474	APOBEC3A	list	-0.132232436933	1	1
HGLibA_45522	PLSCR2	list	-0.132047859746	1	1
HGLibA_31874	IRF3	list	-0.131790579847	1	1
brunello_AKAP8_4	AKAP8	list	-0.130620529091	1	1
HGLibA_07227	CARD16	list	-0.130296640343	1	1
HGLibB_22861	IGSF3	list	-0.130209766101	1	1
sgCCL4L1_6	CCL4L1	list	-0.129901638092	1	1
HGLibB_06198	C3	list	-0.129729685143	1	1
HGLibA_12702	DDX3X	list	-0.129431829171	1	1
brunello_VMO1_4	VMO1	list	-0.129029957045	1	1
HGLibB_05074	C10orf55	list	-0.128289191415	1	1
brunello_IER5L_4	IER5L	list	-0.128216894739	1	1
moffat_SMTNL1_1	SMTNL1	list	-0.127841546092	1	1
brunello_NCAM1_1	NCAM1	list	-0.127264663022	1	1
brunello_HEG1_3	HEG1	list	-0.127171750105	1	1
HGLibB_20575	GTPBP2	list	-0.126801923391	1	1
HGLibB_10344	CNP	list	-0.126706388955	1	1
HGLibA_17868	FAR1	list	-0.126353651447	1	1
brunello_ZNF28_1	ZNF28	list	-0.126001912242	1	1
sgCCL4L1_4	CCL4L1	list	-0.125942198552	1	1
brunello_RAB24_2	RAB24	list	-0.125524633966	1	1
HGLibB_12322	DAPP1	list	-0.125268262399	1	1
HGLibA_37243	METTL13	list	-0.125174989591	1	1
HGLibA_31485	IL8	list	-0.125109941362	1	1
brunello_HK2_1	HK2	list	-0.12504926425	1	1
HGLibA_33694	KREMEN2	list	-0.1243383512	1	1
brunello_MSR1_2	MSR1	list	-0.123985330067	1	1
brunello_TM4SF19_3	TM4SF19	list	-0.123916572792	1	1
HGLibA_20943	GPR155	list	-0.123765096442	1	1
brunello_MRM1_3	MRM1	list	-0.123253203003	1	1
HGLibA_45358	PLEKHA4	list	-0.122423963855	1	1
brunello_LAP3_3	LAP3	list	-0.122294320712	1	1
HGLibA_17327	FAM184A	list	-0.121600613372	1	1
HGLibA_49699	RNASE6	list	-0.121144893242	1	1
HGLibB_15558	ESR1	list	-0.120097965712	1	1
HGLibA_04552	BLMH	list	-0.11968918859	1	1
HGLibA_07960	CCL1	list	-0.119292157993	1	1
HGLibA_49531	RIF1	list	-0.118468764633	1	1
HGLibB_21843	HOMEZ	list	-0.11808351932	1	1
brunello_PRDM1_1	PRDM1	list	-0.117423092149	1	1
brunello_FAM47E-STBD1_2	FAM47E-STBD1	list	-0.116505849123	1	1
brunello_MC5R_4	MC5R	list	-0.116392197555	1	1
HGLibA_45271	PLCB3	list	-0.116234017387	1	1
brunello_GATA2_3	GATA2	list	-0.11580137601	1	1
HGLibA_40797	NPR1	list	-0.115746610475	1	1
HGLibB_57033	NonTargetingControlGuideForHuman_0005	list	-0.115188798608	1	1
HGLibB_54649	YPEL4	list	-0.114863269388	1	1
HGLibB_36780	PKLR	list	-0.114839425231	1	1
brunello_ANKRD22_1	ANKRD22	list	-0.114628286525	1	1
brunello_PEX12_3	PEX12	list	-0.114133418097	1	1
brunello_MSR1_4	MSR1	list	-0.113308000349	1	1
HGLibA_50839	S100A2	list	-0.113277184832	1	1
HGLibA_49726	RNASEL	list	-0.112592096112	1	1
brunello_PSMA6_4	PSMA6	list	-0.112258703772	1	1
HGLibA_57774	TIMD4	list	-0.112170337941	1	1
brunello_MAX_3	MAX	list	-0.111650003509	1	1
brunello_PXDC1_3	PXDC1	list	-0.111391586587	1	1
HGLibA_22746	HMOX1	list	-0.110633713927	1	1
HGLibA_01033	ADPRM	list	-0.110460845554	1	1
HGLibA_00694	ACVR2A	list	-0.110333229528	1	1
brunello_CD109_2	CD109	list	-0.110038265249	1	1
brunello_ERLEC1_4	ERLEC1	list	-0.109152917946	1	1
brunello_BIRC3_4	BIRC3	list	-0.109089543497	1	1
brunello_TCTEX1D1_3	TCTEX1D1	list	-0.109059118259	1	1
HGLibA_46803	PRKAG2	list	-0.108995335202	1	1
brunello_C19orf66_4	C19orf66	list	-0.108990827111	1	1
brunello_C15orf48_2	C15orf48	list	-0.108474816215	1	1
brunello_PMEPA1_3	PMEPA1	list	-0.108195219175	1	1
brunello_LIF_2	LIF	list	-0.107876414009	1	1
brunello_SOD2_2	SOD2	list	-0.107653171796	1	1
HGLibA_33086	KIAA1671	list	-0.107530922609	1	1
HGLibB_57101	NonTargetingControlGuideForHuman_0073	list	-0.107132402785	1	1
brunello_SPINK1_3	SPINK1	list	-0.106970176296	1	1
brunello_CXCL9_3	CXCL9	list	-0.106848032124	1	1
HGLibA_17598	FAM46B	list	-0.106821470018	1	1
HGLibA_04034	B4GALT5	list	-0.106733818384	1	1
brunello_CCL5_1	CCL5	list	-0.105200362391	1	1
HGLibA_61175	UGT1A5	list	-0.105151660983	1	1
HGLibA_37846	MN1	list	-0.10482558811	1	1
HGLibA_08077	CCND3	list	-0.104481714749	1	1
brunello_UBTD2_2	UBTD2	list	-0.10404388101	1	1
HGLibA_16113	ENDOD1	list	-0.102978329238	1	1
brunello_ABCD1_1	ABCD1	list	-0.10288880596	1	1
HGLibA_64556	NonTargetingControlGuideForHuman_0173	list	-0.102587323934	1	1
HGLibA_04180	BATF3	list	-0.101848469971	1	1
brunello_YEATS2_3	YEATS2	list	-0.10180995033	1	1
HGLibA_55408	SSBP3	list	-0.101105112686	1	1
brunello_TNFSF15_3	TNFSF15	list	-0.100392481292	1	1
HGLibA_41746	OPTN	list	-0.0994656855999	1	1
HGLibA_02493	APOBEC3H	list	-0.0990439873698	1	1
HGLibA_09854	CLDN11	list	-0.0986516143681	1	1
